Mesh;Loadcase;LOAD_N;SIG_0_ABS;SIG_0;sigma0;m;V_mesh;A_mesh;Pf_mesh;S_mesh;VF_Gauss26;PF_Gauss26
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;24;;18142.8164;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;25;;17444.11132;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;26;;16797.16212;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;27;;16196.41992;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;28;;15637.09864;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;29;;15115.07812;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;30;;14626.72656;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;31;;14168.91308;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;32;;13738.82616;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;33;;13334.04396;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;34;;12952.39552;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;35;;12591.9502;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;36;;12250.99316;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;37;;11927.97752;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;38;;11621.5078;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;39;;11330.38672;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;40;;11053.44824;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;41;;10789.71776;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;42;;10538.22948;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;43;;10298.19728;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;44;;10068.81544;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;45;;9849.416;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;46;;9639.34572;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;47;;9438.03416;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;48;;9244.92968;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;49;;9059.56056;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.479614;50;;8881.45216;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;1;;213017.1408;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;2;;149243.3124;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;3;;113448.3436;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;4;;90995.6484;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;5;;75811.8752;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;6;;64936.242;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;7;;56786.59;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;8;;50457.7344;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;9;;45401.1212;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;10;;41267.5392;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;11;;37824.6914;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;12;;34912.46092;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;13;;32416.6328;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;14;;30253.80468;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;15;;28361.416;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;16;;26691.66992;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;17;;25207.4922;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;18;;23879.53908;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;19;;22684.41212;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;20;;21603.08204;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;21;;20620.04688;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;22;;19722.5078;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;23;;18899.76756;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;24;;18142.81836;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;25;;17444.1172;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;26;;16797.166;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;27;;16196.41992;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;28;;15637.11036;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;29;;15115.08692;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;30;;14626.73048;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;31;;14168.917;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;32;;13738.834;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;33;;13334.04396;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;34;;12952.40136;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;35;;12591.95704;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;36;;12250.99708;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;37;;11927.98244;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;38;;11621.51464;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;39;;11330.39452;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;40;;11053.4502;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;41;;10789.72364;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;42;;10538.23632;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;43;;10298.20216;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;44;;10068.81932;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;45;;9849.42188;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;46;;9639.3496;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;47;;9438.03908;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;48;;9244.93652;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;49;;9059.56444;1.0;910.479614;;1.0
24x36x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.479614;50;;8881.459;1.0;910.479614;;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;1;13339.98436;;1.0;119.970047;13339.98436;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;2;4447.73292;;1.0;119.970047;4447.73292;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;3;1483.390624;;1.0;119.970047;1483.390624;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;4;494.824372;;1.0;119.970047;494.824372;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;5;165.1204988;;1.0;119.970047;165.1204988;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;6;55.141716;;1.0;119.970047;55.141716;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;7;18.44704248;;1.0;119.970047;18.44704248;1.0
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;8;6.19750784;;0.999999999997182;119.970047;6.19750784;0.999999999997182
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;9;2.103966476;;0.9999802358620258;119.970047;2.103966476;0.9999802358620258
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;10;0.732712032;;0.989170142288562;119.970047;0.732712032;0.989170142288562
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;11;0.2708619832;;0.8656098739180572;119.970047;0.2708619832;0.8656098739180572
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;12;0.113337986;;0.6348730474332149;119.970047;0.113337986;0.6348730474332149
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;13;0.058033578;;0.4614678276164799;119.970047;0.058033578;0.4614678276164799
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;14;0.03734664992;;0.379870919038379;119.970047;0.03734664992;0.379870919038379
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;15;0.02859850972;;0.3553005290705986;119.970047;0.02859850972;0.3553005290705986
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;16;0.02413356492;;0.3587994421119698;119.970047;0.02413356492;0.3587994421119698
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;17;0.02133290096;;0.3758033193174546;119.970047;0.02133290096;0.3758033193174546
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;18;0.01927504876;;0.4000238070871847;119.970047;0.01927504876;0.4000238070871847
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;19;0.01761673204;;0.4288801168085742;119.970047;0.01761673204;0.4288801168085742
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;20;0.0162160136;;0.4612948260175479;119.970047;0.0162160136;0.4612948260175479
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;21;0.01500394104;;0.4967403030445106;119.970047;0.01500394104;0.4967403030445106
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;22;0.01394102256;;0.5348590596923424;119.970047;0.01394102256;0.5348590596923424
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;23;0.01300051248;;0.5752773534496481;119.970047;0.01300051248;0.5752773534496481
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;24;0.01216287164;;0.6175411350694899;119.970047;0.01216287164;0.6175411350694899
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;25;0.01141243616;;0.6610591964882621;119.970047;0.01141243616;0.6610591964882621
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;26;0.01073694136;;0.7051133990382628;119.970047;0.01073694136;0.7051133990382628
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;27;0.01012624428;;0.7488495862575797;119.970047;0.01012624428;0.7488495862575797
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;28;0.009571841;;0.7913039128184465;119.970047;0.009571841;0.7913039128184465
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;29;0.00906665436;;0.8314579827958465;119.970047;0.00906665436;0.8314579827958465
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;30;0.00860482828;;0.8683149615942112;119.970047;0.00860482828;0.8683149615942112
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;31;0.00818126464;;0.9009846928236852;119.970047;0.00818126464;0.9009846928236852
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;32;0.00779162348;;0.928792432399096;119.970047;0.00779162348;0.928792432399096
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;33;0.0074321828;;0.951372593914256;119.970047;0.0074321828;0.951372593914256
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;34;0.0070997756;;0.9687313780546956;119.970047;0.0070997756;0.9687313780546956
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;35;0.006791641;;0.9812527518857772;119.970047;0.006791641;0.9812527518857772
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;36;0.0065053166;;0.9896392149793584;119.970047;0.0065053166;0.9896392149793584
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;37;0.0062387106;;0.9947923358485752;119.970047;0.0062387106;0.9947923358485752
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;38;0.00598997344;;0.9976564562819692;119.970047;0.00598997344;0.9976564562819692
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;39;0.00575744968;;0.9990729075758994;119.970047;0.00575744968;0.9990729075758994
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;40;0.00553967712;;0.9996844398741505;119.970047;0.00553967712;0.9996844398741505
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;41;0.0053353766;;0.9999098754683088;119.970047;0.0053353766;0.9999098754683088
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;42;0.00514342496;;0.9999790289807464;119.970047;0.00514342496;0.9999790289807464
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;43;0.00496276608;;0.9999961586401058;119.970047;0.00496276608;0.9999961586401058
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;44;0.0047925152;;0.9999994680292832;119.970047;0.0047925152;0.9999994680292832
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;45;0.00463185132;;0.9999999468772028;119.970047;0.00463185132;0.9999999468772028
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;46;0.0044799992;;0.9999999963805648;119.970047;0.0044799992;0.9999999963805648
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;47;0.00433629284;;0.9999999998423303;119.970047;0.00433629284;0.9999999998423303
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;48;0.004200154;;0.9999999999959316;119.970047;0.004200154;0.9999999999959316
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;49;0.00407104428;;0.9999999999999432;119.970047;0.00407104428;0.9999999999999432
32x32;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;50;0.003948444036;;0.9999999999999996;119.970047;0.003948444036;0.9999999999999996
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;1;13339.98536;;1.0;119.97005;13339.98536;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;2;4447.73876;;1.0;119.97005;4447.73876;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;3;1483.393312;;1.0;119.97005;1483.393312;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;4;494.82498;;1.0;119.97005;494.82498;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;5;165.1206208;;1.0;119.97005;165.1206208;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;6;55.141678;;1.0;119.97005;55.141678;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;7;18.44700812;;1.0;119.97005;18.44700812;1.0
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;8;6.19748688;;0.9999999999971816;119.97005;6.19748688;0.9999999999971816
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;9;2.103955508;;0.9999802347941852;119.97005;2.103955508;0.9999802347941852
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;10;0.732703684;;0.98916959614554;119.97005;0.732703684;0.98916959614554
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;11;0.2708574532;;0.8656054370995095;119.97005;0.2708574532;0.8656054370995095
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;12;0.1133345144;;0.6348618896299696;119.97005;0.1133345144;0.6348618896299696
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;13;0.0580304304;;0.4614498581777679;119.97005;0.0580304304;0.4614498581777679
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;14;0.03734391556;;0.3798493275038075;119.97005;0.03734391556;0.3798493275038075
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;15;0.0285958238;;0.3552740554141452;119.97005;0.0285958238;0.3552740554141452
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;16;0.0241309032;;0.3587681270005277;119.97005;0.0241309032;0.3587681270005277
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;17;0.0213302262;;0.3757665587363702;119.97005;0.0213302262;0.3757665587363702
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;18;0.01927235908;;0.3999811728950893;119.97005;0.01927235908;0.3999811728950893
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;19;0.01761410944;;0.4288326409228231;119.97005;0.01761410944;0.4288326409228231
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;20;0.01621339656;;0.4612412103179941;119.97005;0.01621339656;0.4612412103179941
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;21;0.01500139572;;0.4966818586380669;119.97005;0.01500139572;0.4966818586380669
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;22;0.01393846608;;0.5347939635904165;119.97005;0.01393846608;0.5347939635904165
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;23;0.01299803052;;0.5752081224543908;119.97005;0.01299803052;0.5752081224543908
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;24;0.01216033288;;0.6174646199122151;119.97005;0.01216033288;0.6174646199122151
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;25;0.01141001192;;0.6609815198881569;119.97005;0.01141001192;0.6609815198881569
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;26;0.01073459444;;0.7050349095949241;119.97005;0.01073459444;0.7050349095949241
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;27;0.01012384148;;0.7487674657380234;119.97005;0.01012384148;0.7487674657380234
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;28;0.00956950896;;0.7912244575720784;119.97005;0.00956950896;0.7912244575720784
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;29;0.00906436332;;0.8313823513359988;119.97005;0.00906436332;0.8313823513359988
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;30;0.00860257632;;0.8682452747978217;119.97005;0.00860257632;0.8682452747978217
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;31;0.00817900152;;0.9009215116446349;119.97005;0.00817900152;0.9009215116446349
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;32;0.00778941716;;0.9287392878741814;119.97005;0.00778941716;0.9287392878741814
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;33;0.00743002632;;0.9513300357069104;119.97005;0.00743002632;0.9513300357069104
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;34;0.0070976396;;0.9686988556048414;119.97005;0.0070976396;0.9686988556048414
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;35;0.00678955904;;0.9812299494328444;119.97005;0.00678955904;0.9812299494328444
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;36;0.00650325652;;0.9896242534486498;119.97005;0.00650325652;0.9896242534486498
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;37;0.00623669384;;0.9947835027001044;119.97005;0.00623669384;0.9947835027001044
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;38;0.00598800088;;0.9976517913200956;119.97005;0.00598800088;0.9976517913200956
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;39;0.005755479;;0.9990706952026296;119.97005;0.005755479;0.9990706952026296
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;40;0.00553777116;;0.9996835660064052;119.97005;0.00553777116;0.9996835660064052
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;41;0.0053335256;;0.9999095846308492;119.97005;0.0053335256;0.9999095846308492
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;42;0.00514159024;;0.9999789484799346;119.97005;0.00514159024;0.9999789484799346
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;43;0.00496098632;;0.9999961414751396;119.97005;0.00496098632;0.9999961414751396
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;44;0.00479076616;;0.9999994652256382;119.97005;0.00479076616;0.9999994652256382
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;45;0.00463012092;;0.999999946544734;119.97005;0.00463012092;0.999999946544734
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;46;0.00447828136;;0.99999999635357;119.97005;0.00447828136;0.99999999635357
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;47;0.00433463648;;0.9999999998409695;119.97005;0.00433463648;0.9999999998409695
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;48;0.00419852416;;0.99999999999589;119.97005;0.00419852416;0.99999999999589
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;49;0.00406942936;;0.9999999999999424;119.97005;0.00406942936;0.9999999999999424
32x32;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;50;0.003946849144;;0.9999999999999996;119.97005;0.003946849144;0.9999999999999996
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;1;53365.4532;;1.0;119.936058;53365.4532;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;2;17797.83984;;1.0;119.936058;17797.83984;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;3;5936.17088;;1.0;119.936058;5936.17088;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;4;1980.013184;;1.0;119.936058;1980.013184;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;5;660.491148;;1.0;119.936058;660.491148;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;6;220.3686064;;1.0;119.936058;220.3686064;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;7;73.5568924;;1.0;119.936058;73.5568924;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;8;24.5789318;;1.0;119.936058;24.5789318;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;9;8.23495196;;1.0;119.936058;8.23495196;1.0
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;10;2.777634144;;0.9999999627999736;119.936058;2.777634144;0.9999999627999736
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;11;0.952924848;;0.9991229281081094;119.936058;0.952924848;0.9991229281081094
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;12;0.340833336;;0.9511758271876908;119.936058;0.340833336;0.9511758271876908
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;13;0.1339095832;;0.7589735377454364;119.936058;0.1339095832;0.7589735377454364
32x32;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;14;0.0626510008;;0.5499550689235044;119.936058;0.0626510008;0.5499550689235044
